1.350955032895980594e+03,3.826610916286138364e-01,1.462962301986431068e+00,8.976434340412303925e+01,2.757381107765086199e+03,1.307127474120628449e+03,6.397688379090092212e+02,7.842912953756068362e+01
1.417448057488027416e+03,3.917914417224652168e-01,2.400553617153594888e-01,3.211898519518372837e+02,3.081522529400845542e+03,2.377652108968260336e+02,1.620692233868907124e+02,2.930297947626962127e+02
7.688122401035294615e+02,4.158814921652255192e-01,1.105695195676290599e+00,2.274083968805424263e+02,1.545393424505155508e+03,4.393014619304460098e+02,9.432718116123930940e+01,1.977181737044232932e+02
9.063694660849865841e+02,3.736934914555141152e-01,3.304709192077047941e+00,2.624412943045770135e+02,1.790234797566289672e+03,1.448984828299414175e+03,4.659279707632445025e+02,2.336652980786079468e+02
1.419339202295925816e+03,3.597007449471623097e-01,3.026556457448805748e+00,1.637020043128850944e+02,2.924540063271352210e+03,2.539230879382088460e+03,1.542650460049035928e+03,1.505215189471691417e+02
1.489259076691469318e+03,3.075675878488667303e-01,2.467870936924427272e-01,2.830067026461355795e+01,2.937748455051968904e+03,1.599484093729374194e+02,1.826780549118659849e+02,2.572212954653255323e+01
1.426066043045143942e+03,3.064423087133569257e-01,1.537404379806311283e+00,2.537011701086001949e+02,2.870330241218294759e+03,8.286607407299803754e+02,9.300973322373318979e+02,2.396388824804163278e+02
1.298300667258177555e+03,2.515037819720596785e-02,4.350354798159659531e+00,8.267841545744370535e+01,2.179476540418687364e+03,9.295886746711296666e+01,1.612914010843192273e+03,7.983818245338225950e+01
1.390763710107013594e+03,5.480682874466306920e-02,1.987049956910853732e+00,1.398872335019684670e+02,2.428406981247312160e+03,1.081984759100438680e+02,1.067316399422397353e+03,1.355437810136400003e+02
1.405381067676328712e+03,3.553821465985748107e-01,7.309555103746456339e+00,1.690688650266071988e+02,2.774308972935051315e+03,4.698014702525078974e+03,2.927284734310578642e+03,1.552813705133204394e+02
1.181440340310890178e+03,3.516280785874853487e-01,1.751282739843995184e+00,4.467614704621882282e+01,2.239813999964218965e+03,1.145618061216970318e+03,4.448627176883579750e+02,3.682554150374712520e+01
1.587482493873804515e+03,3.303837742679365808e-01,7.692606236199635017e-01,2.374375282831408924e+02,3.038021143568822936e+03,5.784883228361032934e+02,4.435815130977529179e+02,2.132960814370262312e+02
1.836868505806914982e+03,3.153033203072883595e-01,2.186325117331982870e+00,2.051766995529675626e+02,3.453467102698707549e+03,1.814247718191679951e+03,1.510286983540092706e+03,1.860657755151396486e+02
7.041727865733114413e+02,4.856107399468101993e-01,2.621835035111625523e+00,5.893969338718991366e+02,1.635086785222043090e+03,1.328017619818187541e+03,2.595687580938970882e+02,5.399415976517196896e+02
1.466320589371506458e+03,7.247392200366040149e-02,1.250274725724589864e+00,2.691526796272748356e+02,2.912674114853552965e+03,1.147911500697330212e+02,8.989230326791333709e+02,2.649882642642204473e+02
1.068525138168613239e+03,3.759750010780226748e-01,4.131132483961819979e+00,8.891403640422264232e+01,2.089128835443980279e+03,1.910070142352120229e+03,9.173254774170369501e+02,7.999115199681610022e+01
7.636747870666142717e+02,2.782357732220147595e-01,4.565928415818629182e-01,7.484940404091258870e+01,1.328732394826487962e+03,7.429049234145522007e+01,4.486789756089879688e+01,6.853080878030343115e+01
1.106834282598371601e+03,2.672028540827698362e-01,1.157323948242860556e+00,2.479927504532974183e+02,2.220351430763910685e+03,3.418889407745389235e+02,4.593740206958746057e+02,2.374479386382755024e+02
1.243338522474123693e+03,3.429268992864549781e-01,3.876731548035935671e+00,1.177080766019105482e+02,2.185649903552454816e+03,1.992035126584566115e+03,8.607820994011872244e+02,9.674252795769504587e+01
1.353092412448032292e+03,4.332436466596391589e-01,1.298449854117975200e+00,4.503073745489046473e+02,2.916412241936626742e+03,1.566022430630948520e+03,5.549692571125763152e+02,3.938397578142748898e+02
